city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id,city_ascii_lower
São Miguel Arcanjo,Sao Miguel Arcanjo,-23.8778,-47.9969,Brazil,BR,BRA,São Paulo,,32769.0,1076595585,sao miguel arcanjo
Mandaguari,Mandaguari,-23.5478,-51.6708,Brazil,BR,BRA,Paraná,,32658.0,1076000964,mandaguari
Pombal,Pombal,-6.77,-37.8019,Brazil,BR,BRA,Paraíba,,32712.0,1076681392,pombal
Espigão D’Oeste,Espigao D'Oeste,-11.5247,-61.0128,Brazil,BR,BRA,Rondônia,,32695.0,1076120982,espigao d'oeste
Cururupu,Cururupu,-1.8278,-44.8678,Brazil,BR,BRA,Maranhão,,32626.0,1076284280,cururupu
Paratinga,Paratinga,-12.6908,-43.1839,Brazil,BR,BRA,Bahia,,32636.0,1076218209,paratinga
São José do Belmonte,Sao Jose Do Belmonte,-7.8608,-38.76,Brazil,BR,BRA,Pernambuco,,32617.0,1076639958,sao jose do belmonte
Jaguariaíva,Jaguariaiva,-24.2508,-49.7058,Brazil,BR,BRA,Paraná,,32606.0,1076322206,jaguariaiva
Nossa Senhora da Glória,Nossa Senhora Da Gloria,-10.2178,-37.42,Brazil,BR,BRA,Sergipe,,32497.0,1076396481,nossa senhora da gloria
Goiatuba,Goiatuba,-18.0128,-49.3569,Brazil,BR,BRA,Goiás,,32492.0,1076079439,goiatuba
Barreirinha,Barreirinha,-2.8025,-57.0686,Brazil,BR,BRA,Amazonas,,32483.0,1076984519,barreirinha
São José da Tapera,Sao Jose Da Tapera,-9.5578,-37.3808,Brazil,BR,BRA,Alagoas,,32405.0,1076222428,sao jose da tapera
Gramado,Gramado,-29.3789,-50.8739,Brazil,BR,BRA,Rio Grande do Sul,,32273.0,1076167286,gramado
Cachoeira Paulista,Cachoeira Paulista,-22.665,-45.0094,Brazil,BR,BRA,São Paulo,,32294.0,1076563996,cachoeira paulista
Carangola,Carangola,-20.7328,-42.0289,Brazil,BR,BRA,Minas Gerais,,32296.0,1076047833,carangola
Guararapes,Guararapes,-21.2608,-50.6428,Brazil,BR,BRA,São Paulo,,32346.0,1076646816,guararapes
São Raimundo Nonato,Sao Raimundo Nonato,-9.015,-42.6989,Brazil,BR,BRA,Piauí,,32327.0,1076608833,sao raimundo nonato
Miguel Alves,Miguel Alves,-4.1658,-42.895,Brazil,BR,BRA,Piauí,,32289.0,1076086416,miguel alves
Ilhabela,Ilhabela,-23.7778,-45.3578,Brazil,BR,BRA,São Paulo,,32197.0,1076323267,ilhabela
Jaguaruana,Jaguaruana,-4.8339,-37.7808,Brazil,BR,BRA,Ceará,,32236.0,1076906413,jaguaruana
João Câmara,Joao Camara,-5.5378,-35.82,Brazil,BR,BRA,Rio Grande do Norte,,32227.0,1076573306,joao camara
Poconé,Pocone,-16.2569,-56.6228,Brazil,BR,BRA,Mato Grosso,,32205.0,1076449216,pocone
Bandeirantes,Bandeirantes,-23.11,-50.3678,Brazil,BR,BRA,Paraná,,32184.0,1076892563,bandeirantes
Itamarandiba,Itamarandiba,-17.8569,-42.8589,Brazil,BR,BRA,Minas Gerais,,32175.0,1076820842,itamarandiba
Palmeira,Palmeira,-25.4289,-50.0058,Brazil,BR,BRA,Paraná,,32123.0,1076227836,palmeira
Colíder,Colider,-10.8128,-55.455,Brazil,BR,BRA,Mato Grosso,,32120.0,1076780919,colider
Guaratuba,Guaratuba,-25.8828,-48.575,Brazil,BR,BRA,Paraná,,32095.0,1076880478,guaratuba
Gurupá,Gurupa,-1.405,-51.64,Brazil,BR,BRA,Pará,,32049.0,1076469550,gurupa
Marialva,Marialva,-23.485,-51.7919,Brazil,BR,BRA,Paraná,,31959.0,1076544129,marialva
Piuí,Piui,-20.465,-45.9578,Brazil,BR,BRA,Minas Gerais,,31883.0,1076338261,piui
Igrejinha,Igrejinha,-29.5739,-50.79,Brazil,BR,BRA,Rio Grande do Sul,,31660.0,1076637934,igrejinha
Ruy Barbosa,Ruy Barbosa,-12.2839,-40.4939,Brazil,BR,BRA,Bahia,,31867.0,1076207484,ruy barbosa
Domingos Martins,Domingos Martins,-20.3628,-40.6589,Brazil,BR,BRA,Espírito Santo,,31847.0,1076223781,domingos martins
São José do Egito,Sao Jose Do Egito,-7.4733,-37.2744,Brazil,BR,BRA,Pernambuco,,31829.0,1076085111,sao jose do egito
Ubajara,Ubajara,-3.8544,-40.9211,Brazil,BR,BRA,Ceará,,31787.0,1076215653,ubajara
São Gotardo,Sao Gotardo,-19.3108,-46.0489,Brazil,BR,BRA,Minas Gerais,,31819.0,1076795698,sao gotardo
Ivaiporã,Ivaipora,-24.2478,-51.685,Brazil,BR,BRA,Paraná,,31816.0,1076889382,ivaipora
Monção,Moncao,-3.4919,-45.2508,Brazil,BR,BRA,Maranhão,,31738.0,1076424979,moncao
Paracuru,Paracuru,-3.41,-39.0308,Brazil,BR,BRA,Ceará,,31636.0,1076591278,paracuru
Irituia,Irituia,-1.7689,-47.4389,Brazil,BR,BRA,Pará,,31664.0,1076738567,irituia
Exu,Exu,-7.5133,-39.7239,Brazil,BR,BRA,Pernambuco,,31636.0,1076979284,exu
Morro Agudo,Morro Agudo,-20.7314,-48.0578,Brazil,BR,BRA,São Paulo,,31620.0,1076136085,morro agudo
Ouro Fino,Ouro Fino,-22.2828,-46.3689,Brazil,BR,BRA,Minas Gerais,,31568.0,1076007504,ouro fino
Frederico Westphalen,Frederico Westphalen,-27.3589,-53.3939,Brazil,BR,BRA,Rio Grande do Sul,,31498.0,1076744210,frederico westphalen
Santa Fé do Sul,Santa Fe Do Sul,-20.2108,-50.9258,Brazil,BR,BRA,São Paulo,,31348.0,1076177037,santa fe do sul
Araçoiaba da Serra,Aracoiaba Da Serra,-23.5053,-47.6142,Brazil,BR,BRA,São Paulo,,31321.0,1076732508,aracoiaba da serra
Barrinha,Barrinha,-21.1936,-48.1639,Brazil,BR,BRA,São Paulo,,31230.0,1076492454,barrinha
Posse,Posse,-14.0928,-46.3689,Brazil,BR,BRA,Goiás,,31419.0,1076046646,posse
Cândido Mota,Candido Mota,-22.7464,-50.3869,Brazil,BR,BRA,São Paulo,,31346.0,1076335584,candido mota
Araguatins,Araguatins,-5.6508,-48.1239,Brazil,BR,BRA,Tocantins,,31329.0,1076919490,araguatins
Parambu,Parambu,-6.2108,-40.6939,Brazil,BR,BRA,Ceará,,31309.0,1076966523,parambu
Iporá,Ipora,-16.4419,-51.1178,Brazil,BR,BRA,Goiás,,31274.0,1076392298,ipora
Guanhães,Guanhaes,-18.775,-42.9328,Brazil,BR,BRA,Minas Gerais,,31262.0,1076235295,guanhaes
Pindaré-Mirim,Pindare-Mirim,-3.6078,-45.3428,Brazil,BR,BRA,Maranhão,,31152.0,1076752524,pindare-mirim
Vitória do Mearim,Vitoria Do Mearim,-3.4619,-44.8708,Brazil,BR,BRA,Maranhão,,31217.0,1076499667,vitoria do mearim
Brasília de Minas,Brasilia De Minas,-16.2078,-44.4289,Brazil,BR,BRA,Minas Gerais,,31213.0,1076970617,brasilia de minas
Flores da Cunha,Flores Da Cunha,-29.0289,-51.1819,Brazil,BR,BRA,Rio Grande do Sul,,31063.0,1076774323,flores da cunha
Minaçu,Minacu,-13.5328,-48.22,Brazil,BR,BRA,Goiás,,31154.0,1076477797,minacu
Espinosa,Espinosa,-14.9081,-42.8103,Brazil,BR,BRA,Minas Gerais,,31113.0,1076000498,espinosa
Touros,Touros,-5.1989,-35.4608,Brazil,BR,BRA,Rio Grande do Norte,,31089.0,1076875720,touros
Lavras da Mangabeira,Lavras Da Mangabeira,-6.7528,-38.9719,Brazil,BR,BRA,Ceará,,31090.0,1076000532,lavras da mangabeira
Portão,Portao,-29.7019,-51.2419,Brazil,BR,BRA,Rio Grande do Sul,,30920.0,1076512435,portao
Itabela,Itabela,-16.575,-39.5528,Brazil,BR,BRA,Bahia,,31055.0,1076263072,itabela
Muritiba,Muritiba,-12.6258,-38.99,Brazil,BR,BRA,Bahia,,30743.0,1076695612,muritiba
Tijucas,Tijucas,-27.2408,-48.6339,Brazil,BR,BRA,Santa Catarina,,30960.0,1076000713,tijucas
Itapemirim,Itapemirim,-21.0108,-40.8339,Brazil,BR,BRA,Espírito Santo,,30988.0,1076103193,itapemirim
Canguaretama,Canguaretama,-6.38,-35.1289,Brazil,BR,BRA,Rio Grande do Norte,,30916.0,1076516835,canguaretama
Matões,Matoes,-5.5189,-43.1989,Brazil,BR,BRA,Maranhão,,31015.0,1076560860,matoes
Nova Russas,Nova Russas,-4.7,-40.5667,Brazil,BR,BRA,Ceará,,30965.0,1076574955,nova russas
Nazaré da Mata,Nazare Da Mata,-7.7419,-35.2278,Brazil,BR,BRA,Pernambuco,,30796.0,1076588542,nazare da mata
Santa Vitória do Palmar,Santa Vitoria Do Palmar,-33.5189,-53.3678,Brazil,BR,BRA,Rio Grande do Sul,,30990.0,1076114405,santa vitoria do palmar
João Alfredo,Joao Alfredo,-7.8558,-35.5878,Brazil,BR,BRA,Pernambuco,,30743.0,1076231454,joao alfredo
Tanguá,Tangua,-22.73,-42.7139,Brazil,BR,BRA,Rio de Janeiro,,30732.0,1076102758,tangua
Taiobeiras,Taiobeiras,-15.8078,-42.2328,Brazil,BR,BRA,Minas Gerais,,30917.0,1076685590,taiobeiras
Bela Cruz,Bela Cruz,-3.0508,-40.1678,Brazil,BR,BRA,Ceará,,30878.0,1076116893,bela cruz
Cabrobó,Cabrobo,-8.5119,-39.3069,Brazil,BR,BRA,Pernambuco,,30873.0,1076270461,cabrobo
Colinas do Tocantins,Colinas Do Tocantins,-8.0589,-48.475,Brazil,BR,BRA,Tocantins,,30838.0,1076519835,colinas do tocantins
Vicência,Vicencia,-7.6569,-35.3269,Brazil,BR,BRA,Pernambuco,,30732.0,1076853689,vicencia
Capela,Capela,-10.5028,-37.0528,Brazil,BR,BRA,Sergipe,,30761.0,1076554382,capela
Laranjeiras do Sul,Laranjeiras Do Sul,-25.4078,-52.4158,Brazil,BR,BRA,Paraná,,30777.0,1076918166,laranjeiras do sul
Minas Novas,Minas Novas,-17.2189,-42.59,Brazil,BR,BRA,Minas Gerais,,30794.0,1076593448,minas novas
Alegre,Alegre,-20.7639,-41.5328,Brazil,BR,BRA,Espírito Santo,,30768.0,1076514864,alegre
Estrêla,Estrela,-29.5019,-51.9658,Brazil,BR,BRA,Rio Grande do Sul,,30619.0,1076456706,estrela
Jarinu,Jarinu,-23.1014,-46.7283,Brazil,BR,BRA,São Paulo,,30617.0,1076915802,jarinu
Novo Cruzeiro,Novo Cruzeiro,-17.4678,-41.875,Brazil,BR,BRA,Minas Gerais,,30725.0,1076396418,novo cruzeiro
Catolé do Rocha,Catole Do Rocha,-6.3439,-37.7469,Brazil,BR,BRA,Paraíba,,30684.0,1076149254,catole do rocha
Juquitiba,Juquitiba,-23.9319,-47.0686,Brazil,BR,BRA,São Paulo,,30642.0,1076231410,juquitiba
Rio Branco do Sul,Rio Branco Do Sul,-25.19,-49.3139,Brazil,BR,BRA,Paraná,,30650.0,1076759925,rio branco do sul
Rio Preto da Eva,Rio Preto Da Eva,-2.6989,-59.7,Brazil,BR,BRA,Amazonas,,30530.0,1076575566,rio preto da eva
Afonso Cláudio,Afonso Claudio,-20.0739,-41.1239,Brazil,BR,BRA,Espírito Santo,,30455.0,1076232395,afonso claudio
Itaporanga d’Ajuda,Itaporanga D'Ajuda,-10.9978,-37.3108,Brazil,BR,BRA,Sergipe,,30419.0,1076537619,itaporanga d'ajuda
Iguape,Iguape,-24.7081,-47.5553,Brazil,BR,BRA,São Paulo,,30390.0,1076144584,iguape
Carlos Barbosa,Carlos Barbosa,-29.2978,-51.5039,Brazil,BR,BRA,Rio Grande do Sul,,30241.0,1076670550,carlos barbosa
Pinhão,Pinhao,-25.6958,-51.66,Brazil,BR,BRA,Paraná,,30208.0,1076271089,pinhao
Candelária,Candelaria,-29.6689,-52.7889,Brazil,BR,BRA,Rio Grande do Sul,,30171.0,1076542930,candelaria
Paraipaba,Paraipaba,-3.4389,-39.1478,Brazil,BR,BRA,Ceará,,30041.0,1076816341,paraipaba
São Luís de Montes Belos,Sao Luis De Montes Belos,-16.525,-50.3719,Brazil,BR,BRA,Goiás,,30034.0,1076530689,sao luis de montes belos
Soledade,Soledade,-28.8178,-52.51,Brazil,BR,BRA,Rio Grande do Sul,,30044.0,1076105389,soledade
Irará,Irara,-12.05,-38.7669,Brazil,BR,BRA,Bahia,,29950.0,1076945010,irara
Campo Alegre de Lourdes,Campo Alegre De Lourdes,-9.5158,-43.0108,Brazil,BR,BRA,Bahia,,29938.0,1076811887,campo alegre de lourdes
Pitanga,Pitanga,-24.7569,-51.7608,Brazil,BR,BRA,Paraná,,29994.0,1076485533,pitanga
Santana do Acaraú,Santana Do Acarau,-3.4608,-40.2119,Brazil,BR,BRA,Ceará,,29946.0,1076356639,santana do acarau
Carinhanha,Carinhanha,-14.305,-43.765,Brazil,BR,BRA,Bahia,,29955.0,1076985743,carinhanha
Paripiranga,Paripiranga,-10.6878,-37.8619,Brazil,BR,BRA,Bahia,,29878.0,1076083044,paripiranga
Casa Branca,Casa Branca,-21.7739,-47.0858,Brazil,BR,BRA,São Paulo,,29877.0,1076748418,casa branca
Mocajuba,Mocajuba,-2.5839,-49.5069,Brazil,BR,BRA,Pará,,29846.0,1076949250,mocajuba
Capim,Capim,-1.675,-47.775,Brazil,BR,BRA,Pará,,29846.0,1076189438,capim
Igarapava,Igarapava,-20.0383,-47.7469,Brazil,BR,BRA,São Paulo,,29727.0,1076928991,igarapava
Rancharia,Rancharia,-22.2289,-50.8928,Brazil,BR,BRA,São Paulo,,29778.0,1076007180,rancharia
Carmo do Paranaíba,Carmo Do Paranaiba,-19.0008,-46.3158,Brazil,BR,BRA,Minas Gerais,,29735.0,1076039872,carmo do paranaiba
Piraju,Piraju,-23.1936,-49.3839,Brazil,BR,BRA,São Paulo,,29664.0,1076217227,piraju
Matinhos,Matinhos,-25.8178,-48.5428,Brazil,BR,BRA,Paraná,,29428.0,1076832060,matinhos
Nazaré,Nazare,-13.035,-39.0139,Brazil,BR,BRA,Bahia,,29406.0,1076623776,nazare
Capim Grosso,Capim Grosso,-11.3808,-40.0128,Brazil,BR,BRA,Bahia,,29346.0,1076073401,capim grosso
Prainha,Prainha,-1.8,-53.48,Brazil,BR,BRA,Pará,,29349.0,1076355822,prainha
Floresta,Floresta,-8.6008,-38.5678,Brazil,BR,BRA,Pernambuco,,29285.0,1076279449,floresta
Tabuleiro do Norte,Tabuleiro Do Norte,-5.2481,-38.13,Brazil,BR,BRA,Ceará,,29204.0,1076771180,tabuleiro do norte
Prado,Prado,-17.3408,-39.2208,Brazil,BR,BRA,Bahia,,29218.0,1076433537,prado
Santa Quitéria do Maranhão,Santa Quiteria Do Maranhao,-3.5158,-42.5469,Brazil,BR,BRA,Maranhão,,29191.0,1076783910,santa quiteria do maranhao
Ituberá,Itubera,-13.7319,-39.1489,Brazil,BR,BRA,Bahia,,29108.0,1076882481,itubera
Braço do Norte,Braco Do Norte,-28.275,-49.1658,Brazil,BR,BRA,Santa Catarina,,29018.0,1076735238,braco do norte
Glória do Goitá,Gloria Do Goita,-7.9992,-35.2911,Brazil,BR,BRA,Pernambuco,,29019.0,1076540889,gloria do goita
Laranjal Paulista,Laranjal Paulista,-23.0118,-47.8657,Brazil,BR,BRA,São Paulo,,29047.0,1076357656,laranjal paulista
Baixo Guandu,Baixo Guandu,-19.5189,-41.0158,Brazil,BR,BRA,Espírito Santo,,29081.0,1076851088,baixo guandu
Rio Pardo de Minas,Rio Pardo De Minas,-15.61,-42.54,Brazil,BR,BRA,Minas Gerais,,29099.0,1076405479,rio pardo de minas
Mirandópolis,Mirandopolis,-21.1336,-51.1017,Brazil,BR,BRA,São Paulo,,29043.0,1076193094,mirandopolis
Itaperuçu,Itaperucu,-25.22,-49.3478,Brazil,BR,BRA,Paraná,,29070.0,1076522601,itaperucu
Bagre,Bagre,-1.9,-50.1639,Brazil,BR,BRA,Pará,,29065.0,1076537991,bagre
Limoeiro de Anadia,Limoeiro De Anadia,-9.7414,-36.5033,Brazil,BR,BRA,Alagoas,,28953.0,1076445956,limoeiro de anadia
Cajati,Cajati,-24.7361,-48.1228,Brazil,BR,BRA,São Paulo,,28962.0,1076157800,cajati
Macau,Macau,-5.115,-36.6339,Brazil,BR,BRA,Rio Grande do Norte,,28954.0,1076020090,macau
Itatiaia,Itatiaia,-22.4914,-44.5592,Brazil,BR,BRA,Rio de Janeiro,,28783.0,1076077667,itatiaia
Carapó,Carapo,-22.6339,-54.8219,Brazil,BR,BRA,Mato Grosso do Sul,,28867.0,1076883647,carapo
Goio-Erê,Goio-Ere,-24.185,-53.0278,Brazil,BR,BRA,Paraná,,28808.0,1076469014,goio-ere
Santa Rita de Cássia,Santa Rita De Cassia,-11.0089,-44.5189,Brazil,BR,BRA,Bahia,,28822.0,1076250504,santa rita de cassia
Pires do Rio,Pires Do Rio,-17.3008,-48.28,Brazil,BR,BRA,Goiás,,28762.0,1076357135,pires do rio
Ibaiti,Ibaiti,-23.8489,-50.1878,Brazil,BR,BRA,Paraná,,28751.0,1076065226,ibaiti
Propriá,Propria,-10.2111,-36.8403,Brazil,BR,BRA,Sergipe,,28451.0,1076924587,propria
Alagoa Grande,Alagoa Grande,-7.0822,-35.6,Brazil,BR,BRA,Paraíba,,28646.0,1076229979,alagoa grande
Extrema,Extrema,-22.855,-46.3178,Brazil,BR,BRA,Minas Gerais,,28599.0,1076000569,extrema
Passira,Passira,-7.995,-35.5808,Brazil,BR,BRA,Pernambuco,,28628.0,1076482392,passira
Palotina,Palotina,-24.2839,-53.84,Brazil,BR,BRA,Paraná,,28683.0,1076516410,palotina
Maracanã,Maracana,-0.765,-47.45,Brazil,BR,BRA,Pará,,28668.0,1076318334,maracana
Quijingue,Quijingue,-10.7528,-39.21,Brazil,BR,BRA,Bahia,,28655.0,1076131651,quijingue
Oeiras do Pará,Oeiras Do Para,-2.0028,-49.8539,Brazil,BR,BRA,Pará,,28595.0,1076592894,oeiras do para
Barão de Cocais,Barao De Cocais,-19.9458,-43.4869,Brazil,BR,BRA,Minas Gerais,,28442.0,1076326274,barao de cocais
Arari,Arari,-3.4539,-44.78,Brazil,BR,BRA,Maranhão,,28488.0,1076577900,arari
Carauari,Carauari,-4.8828,-66.8958,Brazil,BR,BRA,Amazonas,,28508.0,1076358416,carauari
Imbituva,Imbituva,-25.23,-50.6044,Brazil,BR,BRA,Paraná,,28455.0,1076855265,imbituva
Conceição da Barra,Conceicao Da Barra,-18.5928,-39.7319,Brazil,BR,BRA,Espírito Santo,,28449.0,1076271999,conceicao da barra
Bom Jesus,Bom Jesus,-4.42,-46.765,Brazil,BR,BRA,Maranhão,,28459.0,1076538984,bom jesus
Serra Negra,Serra Negra,-22.6119,-46.7008,Brazil,BR,BRA,São Paulo,,28321.0,1076394760,serra negra
Guararema,Guararema,-23.415,-46.035,Brazil,BR,BRA,São Paulo,,28344.0,1076938810,guararema
Luís Correia,Luis Correia,-2.8789,-41.6669,Brazil,BR,BRA,Piauí,,28406.0,1076761860,luis correia
Manaquiri,Manaquiri,-3.4281,-60.4594,Brazil,BR,BRA,Amazonas,,28413.0,1076794192,manaquiri
Pedras de Fogo,Pedras De Fogo,-7.4019,-35.1158,Brazil,BR,BRA,Paraíba,,28286.0,1076970130,pedras de fogo
Olindina,Olindina,-11.3669,-38.3328,Brazil,BR,BRA,Bahia,,28304.0,1076626137,olindina
Pilar do Sul,Pilar Do Sul,-23.8128,-47.7158,Brazil,BR,BRA,São Paulo,,28309.0,1076254637,pilar do sul
Três Marias,Tres Marias,-18.2058,-45.2419,Brazil,BR,BRA,Minas Gerais,,28318.0,1076622551,tres marias
Santa Cruz Cabrália,Santa Cruz Cabralia,-16.2778,-39.025,Brazil,BR,BRA,Bahia,,28226.0,1076118882,santa cruz cabralia
Ipubi,Ipubi,-7.6519,-40.1489,Brazil,BR,BRA,Pernambuco,,28120.0,1076834456,ipubi
Bujaru,Bujaru,-1.515,-48.045,Brazil,BR,BRA,Pará,,28016.0,1076411520,bujaru
Gameleira,Gameleira,-8.5844,-35.3867,Brazil,BR,BRA,Pernambuco,,27912.0,1076789377,gameleira
Anajás,Anajas,-0.9869,-49.94,Brazil,BR,BRA,Pará,,28012.0,1076668693,anajas
Timbiras,Timbiras,-4.255,-43.9408,Brazil,BR,BRA,Maranhão,,27997.0,1076776751,timbiras
Dois Irmãos,Dois Irmaos,-29.58,-51.085,Brazil,BR,BRA,Rio Grande do Sul,,27572.0,1076193510,dois irmaos
Careiro da Várzea,Careiro Da Varzea,-3.2208,-59.8258,Brazil,BR,BRA,Amazonas,,27981.0,1076363917,careiro da varzea
Mateus Leme,Mateus Leme,-19.9858,-44.4278,Brazil,BR,BRA,Minas Gerais,,27856.0,1076446394,mateus leme
Jaguarão,Jaguarao,-32.5658,-53.3758,Brazil,BR,BRA,Rio Grande do Sul,,27931.0,1076878261,jaguarao
Valente,Valente,-11.4119,-39.4619,Brazil,BR,BRA,Bahia,,27906.0,1076278646,valente
Santa Bárbara,Santa Barbara,-19.9589,-43.415,Brazil,BR,BRA,Minas Gerais,,27876.0,1076509484,santa barbara
Guaçuí,Guacui,-20.7758,-41.6789,Brazil,BR,BRA,Espírito Santo,,27851.0,1076047001,guacui
Arraial do Cabo,Arraial Do Cabo,-22.9658,-42.0278,Brazil,BR,BRA,Rio de Janeiro,,27715.0,1076235224,arraial do cabo
Piraí,Pirai,-22.6289,-43.8978,Brazil,BR,BRA,Rio de Janeiro,,27838.0,1076693567,pirai
Pomerode,Pomerode,-26.7408,-49.1769,Brazil,BR,BRA,Santa Catarina,,27759.0,1076620376,pomerode
Traipu,Traipu,-9.9708,-37.0028,Brazil,BR,BRA,Alagoas,,27826.0,1076310468,traipu
Pau dos Ferros,Pau Dos Ferros,-6.1108,-38.2089,Brazil,BR,BRA,Rio Grande do Norte,,27745.0,1076579928,pau dos ferros
Iguaí,Iguai,-14.7558,-40.0889,Brazil,BR,BRA,Bahia,,27787.0,1076176449,iguai
Lagoa Vermelha,Lagoa Vermelha,-28.2089,-51.5258,Brazil,BR,BRA,Rio Grande do Sul,,27778.0,1076588134,lagoa vermelha
Limoeiro do Ajuru,Limoeiro Do Ajuru,-1.895,-49.3808,Brazil,BR,BRA,Pará,,27760.0,1076973089,limoeiro do ajuru
Pirapòzinho,Pirapozinho,-22.2753,-51.5,Brazil,BR,BRA,São Paulo,,27754.0,1076099500,pirapozinho
Nova Prata,Nova Prata,-28.7839,-51.61,Brazil,BR,BRA,Rio Grande do Sul,,27648.0,1076463045,nova prata
Boca da Mata,Boca Da Mata,-9.6408,-36.22,Brazil,BR,BRA,Alagoas,,27590.0,1076171767,boca da mata
Padre Bernardo,Padre Bernardo,-15.16,-48.2839,Brazil,BR,BRA,Goiás,,27671.0,1076653841,padre bernardo
Ibotirama,Ibotirama,-12.185,-43.2208,Brazil,BR,BRA,Bahia,,27655.0,1076512015,ibotirama
Itacaré,Itacare,-14.2778,-38.9969,Brazil,BR,BRA,Bahia,,27619.0,1076667564,itacare
Campos Gerais,Campos Gerais,-21.235,-45.7589,Brazil,BR,BRA,Minas Gerais,,27600.0,1076697616,campos gerais
Piracuruca,Piracuruca,-3.9278,-41.7089,Brazil,BR,BRA,Piauí,,27553.0,1076504082,piracuruca
Lapão,Lapao,-11.3828,-41.8319,Brazil,BR,BRA,Bahia,,27521.0,1076995374,lapao
Coromandel,Coromandel,-18.4728,-47.2,Brazil,BR,BRA,Minas Gerais,,27547.0,1076143235,coromandel
Miguel Calmon,Miguel Calmon,-11.4289,-40.595,Brazil,BR,BRA,Bahia,,27536.0,1076065953,miguel calmon
Santa Rita do Passa Quatro,Santa Rita Do Passa Quatro,-21.71,-47.4778,Brazil,BR,BRA,São Paulo,,27502.0,1076791348,santa rita do passa quatro
Marapanim,Marapanim,-0.7139,-47.6939,Brazil,BR,BRA,Pará,,27471.0,1076797641,marapanim
Lagoa Sêca,Lagoa Seca,-7.1708,-35.8539,Brazil,BR,BRA,Paraíba,,27247.0,1076187656,lagoa seca
Tracuateua,Tracuateua,-1.0719,-46.8969,Brazil,BR,BRA,Pará,,27455.0,1076920936,tracuateua
Novo Oriente,Novo Oriente,-5.5339,-40.7739,Brazil,BR,BRA,Ceará,,27453.0,1076000676,novo oriente
Barcelos,Barcelos,-0.975,-62.9239,Brazil,BR,BRA,Amazonas,,27433.0,1076105080,barcelos
Itaí,Itai,-23.4178,-49.0906,Brazil,BR,BRA,São Paulo,,27382.0,1076144804,itai
Porto Calvo,Porto Calvo,-9.045,-35.3978,Brazil,BR,BRA,Alagoas,,27288.0,1076563393,porto calvo
Iúna,Iuna,-20.3458,-41.5358,Brazil,BR,BRA,Espírito Santo,,27328.0,1076149444,iuna
Santana do Paraíso,Santana Do Paraiso,-19.3639,-42.5689,Brazil,BR,BRA,Minas Gerais,,27265.0,1076433913,santana do paraiso
Ourilândia do Norte,Ourilandia Do Norte,-6.755,-51.0839,Brazil,BR,BRA,Pará,,27359.0,1076846265,ourilandia do norte
Ubatã,Ubata,-14.2139,-39.5228,Brazil,BR,BRA,Bahia,,27263.0,1076839494,ubata
Castro Alves,Castro Alves,-12.7658,-39.4278,Brazil,BR,BRA,Bahia,,27286.0,1076609570,castro alves
Miranda,Miranda,-20.2408,-56.3778,Brazil,BR,BRA,Mato Grosso do Sul,,27316.0,1076310888,miranda
Teutônia,Teutonia,-29.4478,-51.8058,Brazil,BR,BRA,Rio Grande do Sul,,27272.0,1076130983,teutonia
Conchal,Conchal,-22.33,-47.1728,Brazil,BR,BRA,São Paulo,,27132.0,1076034589,conchal
Mundo Novo,Mundo Novo,-11.8589,-40.4719,Brazil,BR,BRA,Bahia,,27165.0,1076708728,mundo novo
Porto da Folha,Porto Da Folha,-9.9169,-37.2778,Brazil,BR,BRA,Sergipe,,27146.0,1076255219,porto da folha
Mantena,Mantena,-18.7819,-40.98,Brazil,BR,BRA,Minas Gerais,,27111.0,1076942263,mantena
Joaçaba,Joacaba,-27.1778,-51.505,Brazil,BR,BRA,Santa Catarina,,27020.0,1076899882,joacaba
Laranjeiras,Laranjeiras,-10.8061,-37.1717,Brazil,BR,BRA,Sergipe,,26902.0,1076042749,laranjeiras
Buriti,Buriti,-3.9419,-42.925,Brazil,BR,BRA,Maranhão,,27013.0,1076275793,buriti
Aripuanã,Aripuana,-10.1767,-59.4439,Brazil,BR,BRA,Mato Grosso,,26983.0,1076120202,aripuana
Ibimirim,Ibimirim,-8.5408,-37.6903,Brazil,BR,BRA,Pernambuco,,26954.0,1076028075,ibimirim
Miracema,Miracema,-21.4119,-42.1969,Brazil,BR,BRA,Rio de Janeiro,,26843.0,1076359191,miracema
Buritizeiro,Buritizeiro,-17.3508,-44.9619,Brazil,BR,BRA,Minas Gerais,,26922.0,1076067806,buritizeiro
Cândido Sales,Candido Sales,-15.505,-41.2389,Brazil,BR,BRA,Bahia,,26855.0,1076675409,candido sales
Ipixuna,Ipixuna,-7.0508,-71.695,Brazil,BR,BRA,Amazonas,,26860.0,1076079764,ipixuna
Santa Rosa de Viterbo,Santa Rosa De Viterbo,-21.4728,-47.3628,Brazil,BR,BRA,São Paulo,,26753.0,1076895582,santa rosa de viterbo
Solânea,Solanea,-6.7778,-35.6969,Brazil,BR,BRA,Paraíba,,26734.0,1076127830,solanea
Nepomuceno,Nepomuceno,-21.2358,-45.2358,Brazil,BR,BRA,Minas Gerais,,26769.0,1076022891,nepomuceno
Sombrio,Sombrio,-29.1039,-49.6289,Brazil,BR,BRA,Santa Catarina,,26613.0,1076557999,sombrio
Codajás,Codajas,-3.8369,-62.0569,Brazil,BR,BRA,Amazonas,,26777.0,1076405566,codajas
